tf,arm,dna,entry,family,motif,tf_name,n_seeds,mean_pearsonr,mean_spearmanr,mean_auroc,mean_ic_weighted_pcc,mean_mae
err,augmented,relax,2euz_A_MA0343.1.jaspar.npz,TBP / β-saddle,MA0343.1,NDT80 protein,5,0.7390419559058501,0.5502469776787777,0.8870370370370371,0.5238027464286394,0.5348679006099701
err,augmented,relax,7dcj_B_MA0486.2.jaspar.npz,HSF,MA0486.2,Heat shock factor protein 1,5,0.8937895232927986,0.6757498549644463,0.9833333333333332,0.8967574753650445,0.23304561674594879
err,augmented,relax,7dcj_A_HSF1_HUMAN.H11MO.0.A.npz,HSF,HSF1,Heat shock factor protein 1,5,0.7189334999769926,0.46615124735378854,0.946875,0.6804315100684232,0.3980440735816956
err,augmented,relax,5hdn_A_HSF1_HUMAN.H11MO.0.A.npz,HSF,HSF1,Heat shock factor protein 1,5,0.6241608123818878,0.42575872022286243,0.9408564814814815,0.4058976102138823,0.7036348462104798
err,augmented,relax,3wtw_C_ETS1_HUMAN.H11MO.0.A.npz,ETS,ETS1,Runt-related transcription factor 1,5,0.6725922479433939,0.48200000000000004,0.9133333333333333,0.519854132094788,0.5559868097305298
err,augmented,relax,4l0z_B_MA0098.3.jaspar.npz,ETS,MA0098.3,RUNX1,5,0.6792111745789133,0.5384639403503784,0.9155092592592592,0.5041324566716467,0.629562771320343
err,augmented,relax,3wtu_C_ETS1_HUMAN.H11MO.0.A.npz,ETS,ETS1,Runt-related transcription factor 1,5,0.6359377244208007,0.47400000000000003,0.9,0.4504963240092403,0.6088387489318847
err,augmented,relax,3wts_C_ETS1_HUMAN.H11MO.0.A.npz,ETS,ETS1,Runt-related transcription factor 1,5,0.7115199438476703,0.52,0.9133333333333333,0.5081740949505174,0.5406435608863831
err,augmented,relax,3wtw_H_MA0098.3.jaspar.npz,ETS,MA0098.3,Runt-related transcription factor 1,5,0.5353789448744647,0.44129826242066034,0.8734953703703704,0.4118603823562366,0.7465903639793396
err,augmented,relax,1n6j_A_MA0660.1.jaspar.npz,MADS-box,MA0660.1,Myocyte-specific enhancer factor 2B,5,0.6304341908264905,0.625058131459568,0.9059895833333333,0.5795601464582756,0.6480776786804199
err,augmented,relax,6byy_A_MA0660.1.jaspar.npz,MADS-box,MA0660.1,MEF2 CHIMERA,5,0.788277805218887,0.702623836828044,0.96796875,0.7384583621017904,0.49224424362182617
err,augmented,relax,6byy_D_MA0660.1.jaspar.npz,MADS-box,MA0660.1,MEF2 CHIMERA,5,0.7685396800490303,0.5818717599890737,0.9052083333333334,0.6733838435883914,0.554647934436798
err,augmented,relax,1n6j_B_MEF2B_HUMAN.H11MO.0.A.npz,MADS-box,MEF2B,Myocyte-specific enhancer factor 2B,5,0.5132048165472225,0.5633814968245462,0.7445956160241876,0.346729330462834,0.7538315057754517
err,augmented,relax,6byy_B_MA0660.1.jaspar.npz,MADS-box,MA0660.1,MEF2 CHIMERA,5,0.7882777515384886,0.702623836828044,0.96796875,0.7384583686775674,0.4922442495822906
err,augmented,relax,1c7u_B_MEF2A_HUMAN.H11MO.0.A.npz,MADS-box,MEF2A,"MYOCYTE-SPECIFIC ENHANCER FACTOR 2A, C4 FORM",5,0.1713588620754308,0.21333333333333332,0.5364197530864198,0.17471126846782092,1.0753292918205262
err,augmented,relax,1c7u_A_MEF2A_HUMAN.H11MO.0.A.npz,MADS-box,MEF2A,"MYOCYTE-SPECIFIC ENHANCER FACTOR 2A, C4 FORM",5,0.17135887960709323,0.21333333333333332,0.5364197530864198,0.17471127715174042,1.0753292798995973
err,augmented,relax,3kov_B_MEF2A_HUMAN.H11MO.0.A.npz,MADS-box,MEF2A,Myocyte-specific enhancer factor 2A,5,0.5625388432009559,0.5955555555555556,0.8997395833333334,0.3802758304702611,0.7910592555999756
err,augmented,relax,3kov_I_MA0052.4.jaspar.npz,MADS-box,MA0052.4,Myocyte-specific enhancer factor 2A,5,0.7380226680494767,0.7,0.9244791666666666,0.5500663227974728,0.5258728384971618
err,augmented,relax,6byy_A_MEF2A_HUMAN.H11MO.0.A.npz,MADS-box,MEF2A,MEF2 CHIMERA,5,0.7141304683250685,0.7200000000000001,0.9315104166666668,0.5443727941245576,0.5986411929130554
err,augmented,relax,3iag_C_SUH_MOUSE.H11MO.0.A.npz,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,5,0.755119034042582,0.5725,0.9572916666666667,0.618793142453477,0.3658980309963226
err,augmented,relax,6wqu_C_SUH_MOUSE.H11MO.0.A.npz,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,5,0.8043273809598759,0.5824999999999999,0.975,0.6212191861208443,0.36471741199493407
err,augmented,relax,6dks_G_SUH_MOUSE.H11MO.0.A.npz,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,5,0.741344512993237,0.57,0.9447916666666668,0.5810643335272185,0.44177083373069764
err,augmented,relax,6dks_C_SUH_MOUSE.H11MO.0.A.npz,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,5,0.7591376482858323,0.5925,0.9614583333333334,0.592085380642336,0.430975067615509
err,augmented,relax,3v79_C_MA1116.1.jaspar.npz,CSL/RBPJ,MA1116.1,Neurogenic locus notch homolog protein 1,5,0.6998938309261575,0.41223309842157774,0.9270833333333333,0.7527436785151671,0.49308916330337527
err,augmented,relax,1srs_B_SRF_HUMAN.H11MO.0.A.npz,MADS-box,SRF,PROTEIN (SERUM RESPONSE FACTOR (SRF)),5,0.6422636201562868,0.5234927234236924,0.8691851851851853,0.508816779151361,0.5665307939052582
err,augmented,relax,1srs_A_SRF_HUMAN.H11MO.0.A.npz,MADS-box,SRF,PROTEIN (SERUM RESPONSE FACTOR (SRF)),5,0.6422636149969714,0.5234927234236924,0.8691851851851853,0.5088167689552792,0.566530829668045
err,augmented,relax,1ram_A_TF65_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),TF65,PROTEIN (TRANSCRIPTION FACTOR NF-KB P65),5,0.46352963635232297,0.5279999999999999,0.8400000000000001,0.32158118645628536,0.9238340497016907
err,augmented,relax,1vkx_A_TF65_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),TF65,PROTEIN (NF-KAPPA B P65 SUBUNIT),5,0.6375431997561828,0.484,0.9026666666666667,0.5476901047811562,0.5522622168064117
err,augmented,relax,2i9t_A_TF65_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),TF65,Transcription factor p65,5,0.7895092324144206,0.5720000000000001,0.9673333333333334,0.5764538629501608,0.4784743249416351
err,augmented,relax,3gut_E_MA0107.1.jaspar.npz,Rel/NF-κB (RHD),MA0107.1,Transcription factor p65,5,0.6915025353245439,0.5775504177431164,0.9086666666666666,0.679441241704155,0.4985942006111145
err,augmented,relax,1ram_B_TF65_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),TF65,PROTEIN (TRANSCRIPTION FACTOR NF-KB P65),5,0.46352965461090206,0.5279999999999999,0.8400000000000001,0.32158120932606715,0.9238340258598328
err,augmented,relax,7jm4_H_MA1419.1.jaspar.npz,IRF,MA1419.1,Interferon regulatory factor 4,5,0.7430699410423403,0.564,0.9327546296296297,0.7559830460266805,0.5244508981704712
err,augmented,relax,7jm4_A_MA1419.1.jaspar.npz,IRF,MA1419.1,Interferon regulatory factor 4,5,0.779710818277672,0.5860000000000001,0.9469907407407409,0.8001380750583411,0.47876676321029665
err,augmented,relax,7jm4_G_MA1419.1.jaspar.npz,IRF,MA1419.1,Interferon regulatory factor 4,5,0.7430699368851493,0.564,0.9327546296296297,0.7559830515480894,0.5244509220123291
err,augmented,relax,7jm4_B_MA1419.1.jaspar.npz,IRF,MA1419.1,Interferon regulatory factor 4,5,0.7797108079213648,0.5860000000000001,0.9469907407407409,0.8001380716884328,0.4787667989730835
err,augmented,relax,2ady_A_MA0106.3.jaspar.npz,p53-like,MA0106.3,Cellular tumor antigen p53,5,0.6993292212486267,0.5640000000000001,0.9368480725623585,0.5130123851266903,0.5257306158542633
err,augmented,relax,3q05_B_P53_HUMAN.H11MO.0.A.npz,p53-like,P53,Cellular tumor antigen p53,5,0.7051880517734389,0.542,0.9138599537037038,0.45772770756140674,0.5073359489440918
err,augmented,relax,6fj5_C_P53_HUMAN.H11MO.0.A.npz,p53-like,P53,Cellular tumor antigen p53,5,0.34152775772789024,0.23399999999999999,0.6171296296296297,0.12606267136895682,0.9513007998466492
err,augmented,relax,6fj5_D_P53_HUMAN.H11MO.0.A.npz,p53-like,P53,Cellular tumor antigen p53,5,0.3415277465006511,0.23399999999999999,0.6171296296296297,0.12606266628314983,0.9513007879257203
err,augmented,relax,6fj5_A_P53_HUMAN.H11MO.0.A.npz,p53-like,P53,Cellular tumor antigen p53,5,0.3415277326774958,0.23399999999999999,0.6171296296296297,0.12606266202629232,0.9513007640838623
err,augmented,relax,6vge_A_ERG_HUMAN.H11MO.0.A.npz,ETS,ERG,Transcriptional regulator ERG,5,0.5261953628415035,0.4625274846590859,0.827875,0.41496167677856766,0.67293781042099
err,augmented,relax,6vgg_A_ERG_HUMAN.H11MO.0.A.npz,ETS,ERG,Transcriptional regulator ERG,5,0.45301025435005104,0.39456939837001,0.8070416666666667,0.37485931321769506,0.764779794216156
err,augmented,relax,6vg2_D_FLI1_HUMAN.H11MO.0.A.npz,ETS,FLI1,Friend leukemia integration 1 transcription factor,5,0.7238610524800606,0.4859501808728405,0.9425925925925925,0.5539078106195314,0.42713727355003356
err,augmented,relax,6vg2_A_FLI1_HUMAN.H11MO.0.A.npz,ETS,FLI1,Friend leukemia integration 1 transcription factor,5,0.6308546047400645,0.36207592200561267,0.8592592592592594,0.5191274208737868,0.5746007859706879
err,augmented,relax,6vg8_A_FLI1_HUMAN.H11MO.0.A.npz,ETS,FLI1,Friend leukemia integration 1 transcription factor,5,0.659397783363238,0.5508600266171915,0.9222222222222223,0.5018547368397209,0.5815329849720001
err,augmented,relax,6lbi_L_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.7994624585802852,0.4428571428571429,0.9726666666666667,0.5209703728340372,0.43795464038848875
err,augmented,relax,6lbi_K_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.799462450903526,0.4428571428571429,0.9726666666666667,0.5209703664318367,0.4379546642303467
err,augmented,relax,6lbi_D_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.7765121438878161,0.4571428571428572,0.9560000000000001,0.5069890196441074,0.4983172118663788
err,augmented,relax,3coa_C_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.6401384420293782,0.34285714285714286,0.9113333333333333,0.5404426709166026,0.5300608158111573
err,augmented,relax,6lbi_C_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.7765121438212932,0.4571428571428572,0.9560000000000001,0.5069890127736107,0.49831719398498536
err,augmented,relax,1pzu_H_NFAC2_HUMAN.H11MO.0.B.npz,Rel/NF-κB (RHD),NFAC2,"Nuclear factor of activated T-cells, cytoplasmic 2",5,0.6669472975753403,0.5200152237853841,0.9625,0.7030448832649877,0.5677018642425538
err,augmented,relax,1pzu_L_MA0152.1.jaspar.npz,Rel/NF-κB (RHD),MA0152.1,"Nuclear factor of activated T-cells, cytoplasmic 2",5,0.7847223031024139,0.596666803797711,0.990625,0.6416454748116397,0.3955881714820862
err,augmented,relax,5lty_K_CDX2_HUMAN.H11MO.0.A.npz,Homeodomain,CDX2,Homeobox protein CDX-2,5,0.4993737074768763,0.3666373365746974,0.7359664351851851,0.4469755166962811,0.6387131214141846
err,augmented,relax,5lty_M_MA0465.2.jaspar.npz,Homeodomain,MA0465.2,Homeobox protein CDX-2,5,0.7493234452260367,0.584,0.9199999999999999,0.5649379476422404,0.48549716770648954
err,augmented,relax,5vpf_B_JUND_HUMAN.H11MO.0.A.npz,bZIP,JUND,Protein fosB,5,0.7289683119468262,0.4728223261294751,0.8685185185185185,0.549121454961716,0.5645880043506623
err,augmented,relax,5yef_B_MA1930.1.jaspar.npz,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,5,0.5310213610989093,0.5199999999999999,0.7897869822485208,0.45893500622191885,0.5927119374275207
err,augmented,relax,5und_A_MA1930.1.jaspar.npz,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,5,0.3520460270048352,0.2984,0.7178120013437475,0.4410114234161064,0.5836533069610595
err,augmented,relax,5yef_J_CTCF_HUMAN.H11MO.0.A.npz,C2H2 zinc finger,CTCF,Transcriptional repressor CTCF,5,0.6514598185129996,0.583982718875246,0.8631944444444445,0.5052144474335861,0.6039903044700623
err,augmented,relax,5und_B_MA1930.1.jaspar.npz,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,5,0.5057365359697977,0.4191304347826087,0.8103293605023708,0.4920729403835395,0.5527096867561341
err,augmented,relax,5yef_G_MA1930.1.jaspar.npz,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,5,0.4877265860252211,0.42777777777777787,0.7644142011834318,0.46324299177947825,0.6064093351364136
err,augmented,relax,2wty_B_MA0117.2.jaspar.npz,bZIP,MA0117.2,TRANSCRIPTION FACTOR MAFB,5,0.5672148267886686,0.47761954256776934,0.8401998299319727,0.528835298392236,0.689708137512207
err,augmented,relax,2wty_A_MA0117.2.jaspar.npz,bZIP,MA0117.2,TRANSCRIPTION FACTOR MAFB,5,0.56721482204739,0.47761954256776934,0.8401998299319727,0.5288353020918494,0.689708137512207
err,augmented,relax,6x6e_B_MA0113.3.jaspar.npz,Nuclear receptor (Zn),MA0113.3,Glucocorticoid receptor,5,0.580881562307477,0.48616370213557836,0.9251028806584362,0.6362111035484579,0.5235301315784454
err,augmented,relax,6x6e_A_GCR_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),GCR,Glucocorticoid receptor,5,0.5803884908580221,0.4859454326214738,0.9098333333333333,0.4109105659495588,0.5166310846805573
err,augmented,relax,5emq_B_GCR_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),GCR,Glucocorticoid receptor,5,0.6550124131298314,0.5868479248282383,0.9186666666666667,0.4940312490347627,0.4745025813579559
err,augmented,relax,5emp_B_MA0113.3.jaspar.npz,Nuclear receptor (Zn),MA0113.3,Glucocorticoid receptor,5,0.7258626900737484,0.6317134056824696,0.9368312757201647,0.7395313734520232,0.4440194368362427
err,augmented,relax,5emp_A_GCR_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),GCR,Glucocorticoid receptor,5,0.627719819135964,0.55899027233673,0.9193333333333333,0.47283415253279787,0.48475069999694825
err,augmented,relax,1le8_B_MA0328.2.jaspar.npz,Homeodomain,MA0328.2,HAP1,5,0.6874514190887566,0.5349073297091297,0.8391111111111111,0.513604065409718,0.7181919336318969
err,augmented,relax,6fbr_B_RXRA_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),RXRA,Retinoic acid receptor RXR-alpha,5,0.7648753697427715,0.5844444444444444,0.9523333333333334,0.37428695534988005,0.628750991821289
err,augmented,relax,4cn3_D_RXRA_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),RXRA,RETINOIC ACID RECEPTOR RXR-ALPHA,5,0.7227683208624107,0.5266666666666667,0.9612499999999999,0.3680574565054607,0.6481537699699402
err,augmented,relax,4cn3_C_MA0065.1.jaspar.npz,Nuclear receptor (Zn),MA0065.1,RETINOIC ACID RECEPTOR RXR-ALPHA,5,0.7482277064650719,0.635875452101429,0.9224489795918368,0.6987384764614923,0.472183096408844
err,augmented,relax,6fbq_A_MA0065.1.jaspar.npz,Nuclear receptor (Zn),MA0065.1,Retinoic acid receptor RXR-alpha,5,0.7621517528879589,0.6802829540119132,0.942517006802721,0.69532229352884,0.46836255490779877
err,augmented,relax,1r0n_A_MA0115.1.jaspar.npz,Nuclear receptor (Zn),MA0115.1,Retinoic acid receptor RXR-alpha,5,0.5015310811514306,0.48576904374709473,0.825,0.5084908917229852,0.7985048651695251
err,augmented,relax,2erg_B_MA0324.1.jaspar.npz,Zn2Cys6 cluster,MA0324.1,Regulatory protein LEU3,5,0.5623581852368079,0.5074982598445532,0.8275510204081634,0.5197314347476201,0.7085425019264221
err,augmented,relax,2erg_A_MA0324.1.jaspar.npz,Zn2Cys6 cluster,MA0324.1,Regulatory protein LEU3,5,0.5623581391759218,0.5074982598445532,0.8275510204081634,0.5197314749886532,0.7085425138473511
err,augmented,relax,7oh9_K_MA0386.1.jaspar.npz,TBP / β-saddle,MA0386.1,Histone H3.2,5,0.4543756200409657,0.19714285714285715,0.9714285714285715,0.3381944354241662,1.0070033311843871
err,augmented,relax,4r2d_A_MA0162.4.jaspar.npz,C2H2 zinc finger,MA0162.4,Early growth response protein 1,5,0.5731642261357047,0.39199999999999996,0.7109375000000001,0.5654040596036027,0.5477335512638092
err,augmented,relax,1a1j_A_MA0162.1.jaspar.npz,C2H2 zinc finger,MA0162.1,PROTEIN (RADR ZIF268 ZINC FINGER PEPTIDE),5,0.5611683936440385,0.49950846569247503,0.7658564814814814,0.5523406362657186,0.6719724774360657
err,augmented,relax,4x9j_A_MA0162.4.jaspar.npz,C2H2 zinc finger,MA0162.4,Early growth response protein 1,5,0.5801072768028825,0.38,0.7838541666666666,0.573617169685105,0.5405305564403534
err,augmented,relax,1a1i_A_MA0162.1.jaspar.npz,C2H2 zinc finger,MA0162.1,RADR ZIF268 ZINC FINGER PEPTIDE,5,0.6198332340223714,0.5294365410337882,0.8047619047619048,0.5718182067440573,0.5967959642410279
err,augmented,relax,1a1g_A_MA0162.1.jaspar.npz,C2H2 zinc finger,MA0162.1,DSNR ZINC FINGER PEPTIDE,5,0.5339027682994493,0.4965347997314648,0.7771990740740741,0.527737332614036,0.6571572780609131
err,augmented,relax,1gu4_A_MA0466.3.jaspar.npz,bZIP,MA0466.3,CAAT/ENHANCER BINDING PROTEIN BETA,5,0.42148168449869744,0.30486595567936803,0.7645833333333334,0.39063420438272317,0.7915783762931824
err,augmented,relax,1gu5_A_MA0466.3.jaspar.npz,bZIP,MA0466.3,CAAT/ENHANCER BINDING PROTEIN BETA,5,0.2933441563960514,0.14434816224080654,0.6869791666666666,0.28461621117268165,0.9616979360580444
err,augmented,relax,2e42_A_CEBPB_HUMAN.H11MO.0.A.npz,bZIP,CEBPB,CCAAT/enhancer-binding protein beta,5,0.3978515165277217,0.3420247314723301,0.8136863425925925,0.5286845281971038,0.742108142375946
err,augmented,relax,6mg2_A_CEBPB_HUMAN.H11MO.0.A.npz,bZIP,CEBPB,CCAAT/enhancer-binding protein beta,5,0.5197300655508034,0.4360392903257229,0.83515625,0.49267377106193966,0.7483459711074829
err,augmented,relax,6mg3_A_CEBPB_HUMAN.H11MO.0.A.npz,bZIP,CEBPB,CCAAT/enhancer-binding protein beta,5,0.4409593948041385,0.4619495322130602,0.7950231481481481,0.3747579663394529,0.8339625239372254
err,augmented,relax,4xrm_A_MEIS2_HUMAN.H11MO.0.B.npz,Homeodomain,MEIS2,Homeobox protein Meis2,5,0.8560528661512459,0.6274130076673357,0.985648148148148,0.780536970677965,0.3929986238479614
err,augmented,relax,4xrm_B_MEIS2_HUMAN.H11MO.0.B.npz,Homeodomain,MEIS2,Homeobox protein Meis2,5,0.856052886027222,0.6274130076673357,0.985648148148148,0.7805369791694077,0.39299861788749696
err,augmented,relax,5bng_B_MEIS2_HUMAN.H11MO.0.B.npz,Homeodomain,MEIS2,Homeobox protein Meis2,5,0.5251383602873829,0.4454334178897046,0.871875,0.48236909034904774,0.660053825378418
err,augmented,relax,5ke6_A_KLF4_MOUSE.H11MO.0.A.npz,C2H2 zinc finger,KLF4,Krueppel-like factor 4,5,0.8572354079660727,0.5425,0.9347222222222221,0.5419988951173152,0.423665314912796
err,augmented,relax,5ke8_A_MA0039.2.jaspar.npz,C2H2 zinc finger,MA0039.2,Krueppel-like factor 4,5,0.7359464989312983,0.5359154827298409,0.9268707482993197,0.7327885119306667,0.45008458495140075
err,augmented,relax,2wbu_A_KLF4_MOUSE.H11MO.0.A.npz,C2H2 zinc finger,KLF4,KRUEPPEL-LIKE FACTOR 4,5,0.7927560339856428,0.5149999999999999,0.898611111111111,0.530157040730934,0.4635773003101349
err,augmented,relax,5ke7_A_KLF4_MOUSE.H11MO.0.A.npz,C2H2 zinc finger,KLF4,Krueppel-like factor 4,5,0.8529150242451579,0.5674999999999999,0.9444444444444444,0.5396941666625178,0.4355115175247192
err,augmented,relax,6u81_A_DUX4_HUMAN.H11MO.0.A.npz,Homeodomain,DUX4,Double homeobox protein 4,5,0.7672173902874679,0.5383882445913063,0.9285,0.6966548778739347,0.47581228613853455
err,augmented,relax,6a8r_A_DUX4_HUMAN.H11MO.0.A.npz,Homeodomain,DUX4,Double homeobox protein 4,5,0.5976093336116174,0.4771849769095568,0.8535525321239608,0.6423065859687844,0.7344388008117676
err,augmented,relax,5z2t_D_DUX4_HUMAN.H11MO.0.A.npz,Homeodomain,DUX4,DUX4,5,0.22083480074536058,0.21576552076196184,0.5812547241118671,0.16495724699659,1.1688182353973389
err,augmented,relax,6dfy_C_MA0468.1.jaspar.npz,Homeodomain,MA0468.1,DUX4,5,0.4327182174648624,0.3383988149709728,0.8514403292181072,0.5042169817073168,0.9448272943496704
err,augmented,relax,6dfy_D_DUX4_HUMAN.H11MO.0.A.npz,Homeodomain,DUX4,DUX4,5,0.48272490344650587,0.3677717699823315,0.8637188208616781,0.5104116781101131,0.9579014658927918
err,augmented,relax,1vkx_B_NFKB1_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),NFKB1,PROTEIN (NF-KAPPA B P65 SUBUNIT),5,0.6282784799524234,0.4707323861838727,0.9026666666666667,0.4620904174389757,0.5906008541584015
err,augmented,relax,3gut_D_MA0105.4.jaspar.npz,Rel/NF-κB (RHD),MA0105.4,Transcription factor p65,5,0.44789070187729185,0.36,0.7627025462962964,0.36533412328394776,0.8679993987083435
err,augmented,relax,2i9t_B_NFKB1_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),NFKB1,Transcription factor p65,5,0.7811730534699746,0.5273537383101465,0.9673333333333334,0.5044352687289052,0.5306522309780121
err,augmented,relax,3gut_H_MA0105.4.jaspar.npz,Rel/NF-κB (RHD),MA0105.4,Transcription factor p65,5,0.4765971993731165,0.41090909090909095,0.7939236111111112,0.4102709993371018,0.8371317863464356
err,augmented,relax,6od3_E_ITF2_HUMAN.H11MO.0.C.npz,bHLH,ITF2,Transcription factor 4,5,0.4466834735424657,0.2942857142857143,0.8133333333333332,0.37890380317564176,0.7373864054679871
err,augmented,relax,6od3_B_ITF2_HUMAN.H11MO.0.C.npz,bHLH,ITF2,Transcription factor 4,5,0.5415173477796739,0.3628571428571429,0.858,0.5049657060047326,0.6234402894973755
err,augmented,relax,6od3_F_MA0830.2.jaspar.npz,bHLH,MA0830.2,Transcription factor 4,5,0.5877726664436826,0.51,0.8791666666666668,0.4171466432123247,0.6769860565662384
err,augmented,relax,6od3_A_MA0830.2.jaspar.npz,bHLH,MA0830.2,Transcription factor 4,5,0.6986348415140431,0.5033333333333333,0.9135416666666666,0.5556453762918815,0.5401534020900727
err,augmented,relax,7cli_B_MA0778.1.jaspar.npz,Rel/NF-κB (RHD),MA0778.1,Nuclear factor NF-kappa-B p52 subunit,5,0.6386623382675073,0.4802520789229809,0.8627604166666668,0.5427337496734691,0.6040776014328003
err,augmented,relax,7vuq_B_NFKB2_HUMAN.H11MO.0.B.npz,Rel/NF-κB (RHD),NFKB2,Nuclear factor NF-kappa-B p52 subunit,5,0.6934182915243914,0.538507283396706,0.8809027777777777,0.5395955524351469,0.5445211291313171
err,augmented,relax,7cli_A_NFKB2_HUMAN.H11MO.0.B.npz,Rel/NF-κB (RHD),NFKB2,Nuclear factor NF-kappa-B p52 subunit,5,0.4795363045001233,0.35267939265638243,0.8041956018518519,0.3863974455457438,0.8331925392150878
