PDB_ID,Chain,PWM_ID,UniProt_ID,TF_Class,TF_Family,Pfam_ID,Pfam_Name
6xwh,C,RXRA_HUMAN.H11MO.0.A,RXRA_HUMAN,Unknown,Unknown,PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
6xwh,C,MA0115.1.jaspar,P19793,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn3,D,MA0074.1.jaspar,P11473,Nuclear receptors with C4 zinc fingers,"RXR-related receptors (NR2), Thyroid hormone receptor-related factors (NR1)",PF00104|PF00105,Hormone_recep|zf-C4
4cn3,D,MA0065.1.jaspar,P28700,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn3,D,MA0159.1.jaspar,P10276,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF00105,Hormone_recep|zf-C4
4cn3,D,RXRA_HUMAN.H11MO.0.A,RXRA_HUMAN,Unknown,Unknown,PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn3,D,MA0115.1.jaspar,P19793,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
2nll,A,MA0074.1.jaspar,P11473,Nuclear receptors with C4 zinc fingers,"RXR-related receptors (NR2), Thyroid hormone receptor-related factors (NR1)",PF00104|PF00105,Hormone_recep|zf-C4
2nll,A,MA0065.1.jaspar,P28700,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
2nll,A,MA0159.1.jaspar,P10276,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF00105,Hormone_recep|zf-C4
2nll,A,RXRA_HUMAN.H11MO.0.A,RXRA_HUMAN,Unknown,Unknown,PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
2nll,A,MA0115.1.jaspar,P19793,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
3e00,A,MA0074.1.jaspar,P11473,Nuclear receptors with C4 zinc fingers,"RXR-related receptors (NR2), Thyroid hormone receptor-related factors (NR1)",PF00104|PF00105,Hormone_recep|zf-C4
3e00,A,MA0065.1.jaspar,P28700,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
3e00,A,MA0159.1.jaspar,P10276,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF00105,Hormone_recep|zf-C4
3e00,A,RXRA_HUMAN.H11MO.0.A,RXRA_HUMAN,Unknown,Unknown,PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
3e00,A,MA0115.1.jaspar,P19793,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn3,B,MA0074.1.jaspar,P11473,Nuclear receptors with C4 zinc fingers,"RXR-related receptors (NR2), Thyroid hormone receptor-related factors (NR1)",PF00104|PF00105,Hormone_recep|zf-C4
4cn3,B,MA0065.1.jaspar,P28700,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn3,B,MA0159.1.jaspar,P10276,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF00105,Hormone_recep|zf-C4
4cn3,B,RXRA_HUMAN.H11MO.0.A,RXRA_HUMAN,Unknown,Unknown,PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn3,B,MA0115.1.jaspar,P19793,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn2,D,MA0074.1.jaspar,P11473,Nuclear receptors with C4 zinc fingers,"RXR-related receptors (NR2), Thyroid hormone receptor-related factors (NR1)",PF00104|PF00105,Hormone_recep|zf-C4
4cn2,D,MA0065.1.jaspar,P28700,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn2,D,MA0159.1.jaspar,P10276,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF00105,Hormone_recep|zf-C4
4cn2,D,RXRA_HUMAN.H11MO.0.A,RXRA_HUMAN,Unknown,Unknown,PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn2,D,MA0115.1.jaspar,P19793,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
1ynw,B,MA0074.1.jaspar,P11473,Nuclear receptors with C4 zinc fingers,"RXR-related receptors (NR2), Thyroid hormone receptor-related factors (NR1)",PF00104|PF00105,Hormone_recep|zf-C4
1ynw,B,MA0065.1.jaspar,P28700,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
1ynw,B,MA0159.1.jaspar,P10276,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF00105,Hormone_recep|zf-C4
1ynw,B,RXRA_HUMAN.H11MO.0.A,RXRA_HUMAN,Unknown,Unknown,PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
1ynw,B,MA0115.1.jaspar,P19793,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn5,B,MA0074.1.jaspar,P11473,Nuclear receptors with C4 zinc fingers,"RXR-related receptors (NR2), Thyroid hormone receptor-related factors (NR1)",PF00104|PF00105,Hormone_recep|zf-C4
4cn5,B,MA0065.1.jaspar,P28700,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn5,B,MA0159.1.jaspar,P10276,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF00105,Hormone_recep|zf-C4
4cn5,B,RXRA_HUMAN.H11MO.0.A,RXRA_HUMAN,Unknown,Unknown,PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn5,B,MA0115.1.jaspar,P19793,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn3,C,MA0074.1.jaspar,P11473,Nuclear receptors with C4 zinc fingers,"RXR-related receptors (NR2), Thyroid hormone receptor-related factors (NR1)",PF00104|PF00105,Hormone_recep|zf-C4
4cn3,C,MA0065.1.jaspar,P28700,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn3,C,MA0159.1.jaspar,P10276,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF00105,Hormone_recep|zf-C4
4cn3,C,RXRA_HUMAN.H11MO.0.A,RXRA_HUMAN,Unknown,Unknown,PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn3,C,MA0115.1.jaspar,P19793,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
6fbq,A,MA0074.1.jaspar,P11473,Nuclear receptors with C4 zinc fingers,"RXR-related receptors (NR2), Thyroid hormone receptor-related factors (NR1)",PF00104|PF00105,Hormone_recep|zf-C4
6fbq,A,MA0065.1.jaspar,P28700,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
6fbq,A,MA0159.1.jaspar,P10276,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF00105,Hormone_recep|zf-C4
6fbq,A,RXRA_HUMAN.H11MO.0.A,RXRA_HUMAN,Unknown,Unknown,PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
6fbq,A,MA0115.1.jaspar,P19793,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
6xwg,C,MA0074.1.jaspar,P11473,Nuclear receptors with C4 zinc fingers,"RXR-related receptors (NR2), Thyroid hormone receptor-related factors (NR1)",PF00104|PF00105,Hormone_recep|zf-C4
6xwg,C,MA0065.1.jaspar,P28700,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
6xwg,C,MA0159.1.jaspar,P10276,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF00105,Hormone_recep|zf-C4
6xwg,C,RXRA_HUMAN.H11MO.0.A,RXRA_HUMAN,Unknown,Unknown,PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
6xwg,C,MA0115.1.jaspar,P19793,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
1by4,C,MA0074.1.jaspar,P11473,Nuclear receptors with C4 zinc fingers,"RXR-related receptors (NR2), Thyroid hormone receptor-related factors (NR1)",PF00104|PF00105,Hormone_recep|zf-C4
1by4,C,MA0065.1.jaspar,P28700,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
1by4,C,MA0159.1.jaspar,P10276,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF00105,Hormone_recep|zf-C4
1by4,C,RXRA_HUMAN.H11MO.0.A,RXRA_HUMAN,Unknown,Unknown,PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
1by4,C,MA0115.1.jaspar,P19793,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn7,E,MA0074.1.jaspar,P11473,Nuclear receptors with C4 zinc fingers,"RXR-related receptors (NR2), Thyroid hormone receptor-related factors (NR1)",PF00104|PF00105,Hormone_recep|zf-C4
4cn7,E,MA0065.1.jaspar,P28700,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn7,E,MA0159.1.jaspar,P10276,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF00105,Hormone_recep|zf-C4
4cn7,E,RXRA_HUMAN.H11MO.0.A,RXRA_HUMAN,Unknown,Unknown,PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn7,E,MA0115.1.jaspar,P19793,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn7,F,MA0074.1.jaspar,P11473,Nuclear receptors with C4 zinc fingers,"RXR-related receptors (NR2), Thyroid hormone receptor-related factors (NR1)",PF00104|PF00105,Hormone_recep|zf-C4
4cn7,F,MA0065.1.jaspar,P28700,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn7,F,MA0159.1.jaspar,P10276,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF00105,Hormone_recep|zf-C4
4cn7,F,RXRA_HUMAN.H11MO.0.A,RXRA_HUMAN,Unknown,Unknown,PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn7,F,MA0115.1.jaspar,P19793,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn7,B,MA0074.1.jaspar,P11473,Nuclear receptors with C4 zinc fingers,"RXR-related receptors (NR2), Thyroid hormone receptor-related factors (NR1)",PF00104|PF00105,Hormone_recep|zf-C4
4cn7,B,MA0065.1.jaspar,P28700,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn7,B,MA0159.1.jaspar,P10276,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF00105,Hormone_recep|zf-C4
4cn7,B,RXRA_HUMAN.H11MO.0.A,RXRA_HUMAN,Unknown,Unknown,PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
4cn7,B,MA0115.1.jaspar,P19793,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
1dsz,B,MA0074.1.jaspar,P11473,Nuclear receptors with C4 zinc fingers,"RXR-related receptors (NR2), Thyroid hormone receptor-related factors (NR1)",PF00104|PF00105,Hormone_recep|zf-C4
1dsz,B,MA0065.1.jaspar,P28700,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
1dsz,B,MA0159.1.jaspar,P10276,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF00105,Hormone_recep|zf-C4
1dsz,B,RXRA_HUMAN.H11MO.0.A,RXRA_HUMAN,Unknown,Unknown,PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
1dsz,B,MA0115.1.jaspar,P19793,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
3dzu,A,MA0074.1.jaspar,P11473,Nuclear receptors with C4 zinc fingers,"RXR-related receptors (NR2), Thyroid hormone receptor-related factors (NR1)",PF00104|PF00105,Hormone_recep|zf-C4
3dzu,A,MA0065.1.jaspar,P28700,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
3dzu,A,MA0159.1.jaspar,P10276,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF00105,Hormone_recep|zf-C4
3dzu,A,RXRA_HUMAN.H11MO.0.A,RXRA_HUMAN,Unknown,Unknown,PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
3dzu,A,MA0115.1.jaspar,P19793,Nuclear receptors with C4 zinc fingers,"Thyroid hormone receptor-related factors (NR1), RXR-related receptors (NR2)",PF00104|PF11825|PF00105,Hormone_recep|Nuc_recep-AF1|zf-C4
5t1j,A,TBX21_MOUSE.H11MO.0.A,TBX21_MOUSE,Unknown,Unknown,PF00907,T-box
5t1j,B,TBX21_MOUSE.H11MO.0.A,TBX21_MOUSE,Unknown,Unknown,PF00907,T-box
7dcs,F,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dcs,F,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dcs,B,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dcs,B,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
5hdn,D,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
5hdn,D,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
5d5u,B,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
5d5u,B,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dcs,E,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dcs,E,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dcj,A,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dcj,A,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dct,D,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dct,D,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dcj,B,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dcj,B,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
5d5v,B,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
5d5v,B,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dct,F,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dct,F,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
5d5v,D,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
5d5v,D,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dct,B,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dct,B,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dct,A,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dct,A,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dcs,A,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dcs,A,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
5hdn,C,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
5hdn,C,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dct,E,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dct,E,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dcs,D,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dcs,D,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dcs,C,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dcs,C,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
5hdn,A,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
5hdn,A,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dct,C,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
7dct,C,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
5hdn,B,HSF1_HUMAN.H11MO.0.A,HSF1_HUMAN,Unknown,Unknown,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
5hdn,B,MA0486.2.jaspar,Q00613,Heat shock factors,HSF factors,PF00447|PF06546,HSF_DNA-bind|Vert_HS_TF
1h9d,A,RUNX1_HUMAN.H11MO.0.A,RUNX1_HUMAN,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
1h9d,A,MA0002.2.jaspar,Q03347,Runt domain factors,Runt-related factors,PF00853|PF08504,Runt|RunxI
1h9d,C,RUNX1_HUMAN.H11MO.0.A,RUNX1_HUMAN,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
1h9d,C,MA0002.2.jaspar,Q03347,Runt domain factors,Runt-related factors,PF00853|PF08504,Runt|RunxI
6vgg,D,MA0511.2.jaspar,Q13950,Runt domain factors,Runt-related factors,PF00853|PF08504,Runt|RunxI
6vgg,D,RUNX2_HUMAN.H11MO.0.A,RUNX2_HUMAN,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
6vg8,D,MA0511.2.jaspar,Q13950,Runt domain factors,Runt-related factors,PF00853|PF08504,Runt|RunxI
6vg8,D,RUNX2_HUMAN.H11MO.0.A,RUNX2_HUMAN,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
6vgd,D,MA0511.2.jaspar,Q13950,Runt domain factors,Runt-related factors,PF00853|PF08504,Runt|RunxI
6vgd,D,RUNX2_HUMAN.H11MO.0.A,RUNX2_HUMAN,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
6vge,D,MA0511.2.jaspar,Q13950,Runt domain factors,Runt-related factors,PF00853|PF08504,Runt|RunxI
6vge,D,RUNX2_HUMAN.H11MO.0.A,RUNX2_HUMAN,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
3wty,F,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
4l18,E,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
3wtu,A,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
3wts,A,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
3wtu,F,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
3wts,F,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
3wtw,F,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
3wty,A,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
1hjc,D,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
3wtv,F,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
3wtx,A,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
4l18,A,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
4l0y,A,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
1hjc,A,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
4l0z,A,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
3wtt,F,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
1hjb,F,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
3wtv,A,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
3wtt,A,RUNX1_MOUSE.H11MO.0.A,RUNX1_MOUSE,Unknown,Unknown,PF00853|PF08504,Runt|RunxI
